DisCo,s_n,band,feeder_description,min_supply_hours,order_effective_date,source_report,verification_note
Port Harcourt (tentative),141,C,"OMACHI PH OMACHI COMMUNITY, IKWERRE ROAD, ALHAJI ESTATE.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),142,C,"OPM PH GU AKE ROAD, PART ELIOGBOLO, ELIOZU VILLAGE, RUMUNDURU COOMUNITY, RUMUOAULU, ENEKA ROAD, CULVET-ENEKA",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),143,C,OPOLO OPOLO OPOLO,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),144,C,ORON ROAD B ORON ROAD B ORON ROAD B,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),145,C,"OWERRI ROAD PH OLD GRA, ABA ROAD, FRSC.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),146,C,"OZUOBA PH OBIRI IKWERRE JUNCTION, FLYOVER, PART OF OZUOBA ROAD.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),147,C,PALACE ROAD PH PALACE ROAD ELELENWO.,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),148,C,"PIPE LINE PH ELIOZU COMMUNITY, PART OF ENEKA, PART RUMUESARA ENEKA, RUMUOWARA, RUMUHORLU, QUEEN PALACE ESTATE",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),149,C,"RCC EKET UQUA ROAD, AFAHA UQUA ROAD, AFAHA UQUA OBOKIDEM ROAD, EDIAM STREET, CHURCH ROAD.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),150,C,RUMUEKINI PH RUMUEKINI COMMUNITY.,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),151,C,RUMUEPIRIKOM A RUMUEPIRIKOM A RUMUEPIRIKOM A,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),152,C,RUMUEPIRIKOM B RUMUEPIRIKOM B RUMUEPIRIKOM B,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),153,C,"RUMUKALAGBO PH ELEKAHIA COMMUNITY, RUMUKALAGBOR COMMUNITY, ELEKAHIA ROAD.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),154,C,"RUMUOKWUTA PH RUMUOLA ROAD, RUMUIGBO COMMUNITY, RUMUIGBO ROAD, OBI WALI ROAD, PARTS OF N.TA ROAD, RUMUOKUTA, KALA ROAD,",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),155,C,"TAP PH PAULTORY ROAD 1&2, OYIGBO WEST 1&2, CHIPPING AREA, OBIGBO- WEST, CAPTAIN EZEOFOR COMMUNITY,",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),156,C,UPTH UPTH UPTH,12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),157,C,"ZENITH PH TINITY GARDENS, RUMUKWURUSHI PIPE-LINE, RUMUKWURUSHI TANK, IGBO ETCHE ROAD, HARMONY ESTATE, DEEPER LIFE.",12,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),158,D,"AFAM ROAD PH UKWU UBE, ISAIAH ELETUO, NDOK STREETI, MBANO JUNCTION, AFAM ROAD, IJEOMA STREET, PALACE ROAD, NDOKI ROAD, UDO STREET",8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),159,D,AGBIA BAYELSA AGBIA,8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),160,D,AGUDAMA AGUDAMA AGUDAMA,8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),161,D,"ALUU PH MGBODO ALUU, ALUU COMMUNITY, UNIPORT STUDENT HOSTEL AREA",8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),162,D,"AMADI NORTH PH LAGOS STREET, POTTS JOHNSON, HOSPITAL, FREE TOWN, AGRREY ROAD, SUYA BASE- TOWN",8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
Port Harcourt (tentative),163,D,"AMADI RESIDENTIAL PH OGBUNABALI COMMUNITY, TRANS AMADI ROAD, EDE STREET, ORIAKU.",8,2025-07-01,"Found in the PDF served at https://nerc.gov.ng/wp-content/uploads/2025/08/EEDC_July_2025_062.pdf (Appendix 5, 'Service Level Commitments for July 2025'). NOT included as EEDC data.","UNVERIFIED DISCO LABEL: the PDF at the EEDC (Enugu) URL/order number contains an Appendix 5 feeder table whose locations (Port Harcourt, Uyo, Calabar, Eket, Bayelsa, Ikom) match PHED's (Port Harcourt) franchise area, not Enugu's. This looks like a labeling/publishing error on NERC's own site rather than an extraction error on our end. Tentatively attributed to PHED pending confirmation against a PHED-URL source; do not treat as confirmed EEDC (Enugu) data."
